"canonical_name","family",inat_taxon_id,endemic,source
"Abronia latifolia","Nyctaginaceae",52618,N,burke-wa-flora
"Abronia mellifera","Nyctaginaceae",157827,N,burke-wa-flora
"Abronia umbellata","Nyctaginaceae",53801,N,burke-wa-flora
"Acer circinatum","Sapindaceae",48258,N,burke-wa-flora
"Acer glabrum","Sapindaceae",63078,N,burke-wa-flora
"Acer macrophyllum","Sapindaceae",48227,N,burke-wa-flora
"Achillea millefolium","Asteraceae",1105043,N,burke-wa-flora
"Achlys californica","Berberidaceae",75262,N,burke-wa-flora
"Achlys triphylla","Berberidaceae",75263,N,burke-wa-flora
"Acmispon americanus","Fabaceae",57049,N,burke-wa-flora
"Acmispon denticulatus","Fabaceae",60194,N,burke-wa-flora
"Acmispon parviflorus","Fabaceae",57048,N,burke-wa-flora
"Aconitum columbianum","Ranunculaceae",60522,N,burke-wa-flora
"Acorus americanus","Acoraceae",157984,N,burke-wa-flora
"Actaea elata","Ranunculaceae",158002,N,burke-wa-flora
"Actaea laciniata","Ranunculaceae",158003,N,burke-wa-flora
"Actaea rubra","Ranunculaceae",49870,N,burke-wa-flora
"Adelinia grandis","Boraginaceae",1520640,N,burke-wa-flora
"Adenocaulon bicolor","Asteraceae",56854,N,burke-wa-flora
"Agastache occidentalis","Lamiaceae",158079,N,burke-wa-flora
"Agastache urticifolia","Lamiaceae",63316,N,burke-wa-flora
"Ageratina occidentalis","Asteraceae",75300,N,burke-wa-flora
"Agoseris apargioides","Asteraceae",58801,N,burke-wa-flora
"Agoseris aurantiaca","Asteraceae",75302,N,burke-wa-flora
"Agoseris elata","Asteraceae",158119,N,burke-wa-flora
"Agoseris glauca","Asteraceae",75303,N,burke-wa-flora
"Agoseris grandiflora","Asteraceae",52828,N,burke-wa-flora
"Agoseris heterophylla","Asteraceae",56856,N,burke-wa-flora
"Agoseris monticola","Asteraceae",75304,N,burke-wa-flora
"Agoseris retrorsa","Asteraceae",57908,N,burke-wa-flora
"Agrimonia gryposepala","Rosaceae",75307,N,burke-wa-flora
"Agrostis densiflora","Poaceae",61059,N,burke-wa-flora
"Agrostis exarata","Poaceae",59088,N,burke-wa-flora
"Agrostis idahoensis","Poaceae",75317,N,burke-wa-flora
"Agrostis mertensii","Poaceae",158138,N,burke-wa-flora
"Agrostis microphylla","Poaceae",60277,N,burke-wa-flora
"Agrostis oregonensis","Poaceae",75318,N,burke-wa-flora
"Agrostis pallens","Poaceae",52692,N,burke-wa-flora
"Agrostis scabra","Poaceae",75319,N,burke-wa-flora
"Agrostis variabilis","Poaceae",75320,N,burke-wa-flora
"Alchemilla occidentalis","Rosaceae",1452907,N,burke-wa-flora
"Aliciella leptomeria","Polemoniaceae",75327,N,burke-wa-flora
"Aliciella lottiae","Polemoniaceae",75328,N,burke-wa-flora
"Alisma gramineum","Alismataceae",75333,N,burke-wa-flora
"Alisma triviale","Alismataceae",61167,N,burke-wa-flora
"Allium acuminatum","Amaryllidaceae",59782,N,burke-wa-flora
"Allium amplectens","Amaryllidaceae",60267,N,burke-wa-flora
"Allium campanulatum","Amaryllidaceae",75340,N,burke-wa-flora
"Allium cernuum","Amaryllidaceae",116364,N,burke-wa-flora
"Allium columbianum","Amaryllidaceae",158170,N,burke-wa-flora
"Allium constrictum","Amaryllidaceae",158171,Y,burke-wa-flora
"Allium crenulatum","Amaryllidaceae",62580,N,burke-wa-flora
"Allium dictuon","Amaryllidaceae",158174,Y,burke-wa-flora
"Allium douglasii","Amaryllidaceae",158175,N,burke-wa-flora
"Allium fibrillum","Amaryllidaceae",158177,N,burke-wa-flora
"Allium geyeri","Amaryllidaceae",148938,N,burke-wa-flora
"Allium macrum","Amaryllidaceae",158181,N,burke-wa-flora
"Allium nevii","Amaryllidaceae",158183,N,burke-wa-flora
"Allium robinsonii","Amaryllidaceae",158191,N,burke-wa-flora
"Allium schoenoprasum","Amaryllidaceae",59254,N,burke-wa-flora
"Allium scilloides","Amaryllidaceae",158193,Y,burke-wa-flora
"Allium textile","Amaryllidaceae",148940,N,burke-wa-flora
"Allium tolmiei","Amaryllidaceae",75367,N,burke-wa-flora
"Allotropa virgata","Ericaceae",62481,N,burke-wa-flora
"Alnus incana","Betulaceae",75377,N,burke-wa-flora
"Alnus rhombifolia","Betulaceae",53351,N,burke-wa-flora
"Alnus rubra","Betulaceae",56034,N,burke-wa-flora
"Alopecurus aequalis","Poaceae",75381,N,burke-wa-flora
"Alopecurus geniculatus","Poaceae",71140,N,burke-wa-flora
"Alopecurus saccatus","Poaceae",58364,N,burke-wa-flora
"Amaranthus californicus","Amaranthaceae",58775,N,burke-wa-flora
"Ambrosia acanthicarpa","Asteraceae",57909,N,burke-wa-flora
"Ambrosia chamissonis","Asteraceae",71135,N,burke-wa-flora
"Ambrosia psilostachya","Asteraceae",60129,N,burke-wa-flora
"Ambrosia trifida","Asteraceae",53034,N,burke-wa-flora
"Amelanchier alnifolia","Rosaceae",75415,N,burke-wa-flora
"Amelanchier utahensis","Rosaceae",61099,N,burke-wa-flora
"Ammannia robusta","Lythraceae",75416,N,burke-wa-flora
"Amphiscirpus nevadensis","Cyperaceae",75421,N,burke-wa-flora
"Amsinckia lycopsoides","Boraginaceae",58048,N,burke-wa-flora
"Amsinckia menziesii","Boraginaceae",55436,N,burke-wa-flora
"Amsinckia spectabilis","Boraginaceae",71045,N,burke-wa-flora
"Amsinckia tessellata","Boraginaceae",58050,N,burke-wa-flora
"Anaphalis margaritacea","Asteraceae",52833,N,burke-wa-flora
"Andromeda polifolia","Ericaceae",119892,N,burke-wa-flora
"Androsace filiformis","Primulaceae",75434,N,burke-wa-flora
"Androsace laevigata","Primulaceae",1414073,N,burke-wa-flora
"Androsace nivalis","Primulaceae",1414075,Y,burke-wa-flora
"Androsace septentrionalis","Primulaceae",1414058,N,burke-wa-flora
"Anemone drummondii","Ranunculaceae",75440,N,burke-wa-flora
"Anemone multifida","Ranunculaceae",75442,N,burke-wa-flora
"Anemone parviflora","Ranunculaceae",158365,N,burke-wa-flora
"Angelica arguta","Apiaceae",75446,N,burke-wa-flora
"Angelica canbyi","Apiaceae",158372,N,burke-wa-flora
"Angelica genuflexa","Apiaceae",75450,N,burke-wa-flora
"Angelica hendersonii","Apiaceae",64289,N,burke-wa-flora
"Angelica lucida","Apiaceae",75453,N,burke-wa-flora
"Anisocarpus madioides","Asteraceae",53137,N,burke-wa-flora
"Antennaria alpina","Asteraceae",154163,N,burke-wa-flora
"Antennaria anaphaloides","Asteraceae",158406,N,burke-wa-flora
"Antennaria corymbosa","Asteraceae",75459,N,burke-wa-flora
"Antennaria dimorpha","Asteraceae",75460,N,burke-wa-flora
"Antennaria flagellaris","Asteraceae",75461,N,burke-wa-flora
"Antennaria geyeri","Asteraceae",75462,N,burke-wa-flora
"Antennaria howellii","Asteraceae",75463,N,burke-wa-flora
"Antennaria lanata","Asteraceae",143679,N,burke-wa-flora
"Antennaria luzuloides","Asteraceae",75464,N,burke-wa-flora
"Antennaria media","Asteraceae",75466,N,burke-wa-flora
"Antennaria microphylla","Asteraceae",75467,N,burke-wa-flora
"Antennaria monocephala","Asteraceae",158412,N,burke-wa-flora
"Antennaria parvifolia","Asteraceae",158414,N,burke-wa-flora
"Antennaria pulcherrima","Asteraceae",158415,N,burke-wa-flora
"Antennaria racemosa","Asteraceae",75469,N,burke-wa-flora
"Antennaria stenophylla","Asteraceae",158418,N,burke-wa-flora
"Antennaria umbrinella","Asteraceae",75471,N,burke-wa-flora
"Anthoxanthum hirtum","Poaceae",204239,N,burke-wa-flora
"Anthoxanthum occidentale","Poaceae",75474,N,burke-wa-flora
"Anticlea elegans","Melanthiaceae",118830,N,burke-wa-flora
"Anticlea occidentalis","Melanthiaceae",425083,N,burke-wa-flora
"Aphyllon californicum","Orobanchaceae",802458,N,burke-wa-flora
"Aphyllon corymbosum","Orobanchaceae",802501,N,burke-wa-flora
"Aphyllon fasciculatum","Orobanchaceae",802543,N,burke-wa-flora
"Aphyllon franciscanum","Orobanchaceae",1303043,N,burke-wa-flora
"Aphyllon ludovicianum","Orobanchaceae",279015,N,burke-wa-flora
"Aphyllon pinorum","Orobanchaceae",802557,N,burke-wa-flora
"Aphyllon purpureum","Orobanchaceae",739040,N,burke-wa-flora
"Apocynum androsaemifolium","Apocynaceae",47359,N,burke-wa-flora
"Apocynum cannabinum","Apocynaceae",58795,N,burke-wa-flora
"Aquilegia flavescens","Ranunculaceae",158463,N,burke-wa-flora
"Aquilegia formosa","Ranunculaceae",48244,N,burke-wa-flora
"Arabis crucisetosa","Brassicaceae",158484,N,burke-wa-flora
"Arabis eschscholtziana","Brassicaceae",75494,N,burke-wa-flora
"Arabis furcata","Brassicaceae",143680,N,burke-wa-flora
"Arabis nuttallii","Brassicaceae",158517,N,burke-wa-flora
"Arabis olympica","Brassicaceae",359577,Y,burke-wa-flora
"Aralia nudicaulis","Araliaceae",119828,N,burke-wa-flora
"Arbutus menziesii","Ericaceae",51046,N,burke-wa-flora
"Arceuthobium abietinum","Santalaceae",158553,N,burke-wa-flora
"Arceuthobium americanum","Santalaceae",48935,N,burke-wa-flora
"Arceuthobium campylopodum","Santalaceae",55422,N,burke-wa-flora
"Arceuthobium douglasii","Santalaceae",75500,N,burke-wa-flora
"Arceuthobium laricis","Santalaceae",158560,N,burke-wa-flora
"Arceuthobium tsugense","Santalaceae",158563,N,burke-wa-flora
"Arcteranthis cooleyae","Ranunculaceae",1567760,N,burke-wa-flora
"Arctostaphylos columbiana","Ericaceae",75505,N,burke-wa-flora
"Arctostaphylos nevadensis","Ericaceae",75527,N,burke-wa-flora
"Arctostaphylos patula","Ericaceae",75537,N,burke-wa-flora
"Arctostaphylos uva-ursi","Ericaceae",68049,N,burke-wa-flora
"Arenaria paludicola","Caryophyllaceae",75552,N,burke-wa-flora
"Aristida purpurea","Poaceae",75563,N,burke-wa-flora
"Armeria maritima","Plumbaginaceae",60476,N,burke-wa-flora
"Arnica chamissonis","Asteraceae",75568,N,burke-wa-flora
"Arnica cordifolia","Asteraceae",75569,N,burke-wa-flora
"Arnica discoidea","Asteraceae",52851,N,burke-wa-flora
"Arnica fulgens","Asteraceae",75571,N,burke-wa-flora
"Arnica gracilis","Asteraceae",158686,N,burke-wa-flora
"Arnica lanceolata","Asteraceae",75572,N,burke-wa-flora
"Arnica latifolia","Asteraceae",75573,N,burke-wa-flora
"Arnica longifolia","Asteraceae",75574,N,burke-wa-flora
"Arnica mollis","Asteraceae",75575,N,burke-wa-flora
"Arnica nevadensis","Asteraceae",75576,N,burke-wa-flora
"Arnica ovata","Asteraceae",75577,N,burke-wa-flora
"Arnica parryi","Asteraceae",75578,N,burke-wa-flora
"Arnica rydbergii","Asteraceae",153042,N,burke-wa-flora
"Arnica sororia","Asteraceae",75579,N,burke-wa-flora
"Artemisia arbuscula","Asteraceae",75585,N,burke-wa-flora
"Artemisia biennis","Asteraceae",58798,N,burke-wa-flora
"Artemisia campestris","Asteraceae",127960,N,burke-wa-flora
"Artemisia cana","Asteraceae",75588,N,burke-wa-flora
"Artemisia douglasiana","Asteraceae",52854,N,burke-wa-flora
"Artemisia dracunculus","Asteraceae",57912,N,burke-wa-flora
"Artemisia frigida","Asteraceae",146898,N,burke-wa-flora
"Artemisia furcata","Asteraceae",158703,N,burke-wa-flora
"Artemisia ludoviciana","Asteraceae",71127,N,burke-wa-flora
"Artemisia michauxiana","Asteraceae",75589,N,burke-wa-flora
"Artemisia norvegica","Asteraceae",75591,N,burke-wa-flora
"Artemisia rigida","Asteraceae",158719,N,burke-wa-flora
"Artemisia spiciformis","Asteraceae",75595,N,burke-wa-flora
"Artemisia suksdorfii","Asteraceae",75597,N,burke-wa-flora
"Artemisia tilesii","Asteraceae",158725,N,burke-wa-flora
"Artemisia tridentata","Asteraceae",75598,N,burke-wa-flora
"Artemisia tripartita","Asteraceae",158726,N,burke-wa-flora
"Aruncus dioicus","Rosaceae",75600,N,burke-wa-flora
"Asarum caudatum","Aristolochiaceae",52858,N,burke-wa-flora
"Asclepias cryptoceras","Apocynaceae",62297,N,burke-wa-flora
"Asclepias fascicularis","Apocynaceae",56851,N,burke-wa-flora
"Asclepias speciosa","Apocynaceae",62292,N,burke-wa-flora
"Askellia pygmaea","Asteraceae",738531,N,burke-wa-flora
"Astragalus agrestis","Fabaceae",75615,N,burke-wa-flora
"Astragalus alpinus","Fabaceae",130478,N,burke-wa-flora
"Astragalus arrectus","Fabaceae",158834,N,burke-wa-flora
"Astragalus arthurii","Fabaceae",158835,N,burke-wa-flora
"Astragalus asotinensis","Fabaceae",158836,N,burke-wa-flora
"Astragalus australis","Fabaceae",158837,Y,burke-wa-flora
"Astragalus beckwithii","Fabaceae",158841,N,burke-wa-flora
"Astragalus canadensis","Fabaceae",75631,N,burke-wa-flora
"Astragalus caricinus","Fabaceae",158850,N,burke-wa-flora
"Astragalus collinus","Fabaceae",158861,N,burke-wa-flora
"Astragalus columbianus","Fabaceae",158862,Y,burke-wa-flora
"Astragalus conjunctus","Fabaceae",158864,N,burke-wa-flora
"Astragalus cusickii","Fabaceae",158871,N,burke-wa-flora
"Astragalus diaphanus","Fabaceae",158879,N,burke-wa-flora
"Astragalus filipes","Fabaceae",75643,N,burke-wa-flora
"Astragalus geyeri","Fabaceae",75645,N,burke-wa-flora
"Astragalus hoodianus","Fabaceae",158909,N,burke-wa-flora
"Astragalus howellii","Fabaceae",158910,N,burke-wa-flora
"Astragalus inflexus","Fabaceae",158915,N,burke-wa-flora
"Astragalus kentrophyta","Fabaceae",59609,Y,burke-wa-flora
"Astragalus laxmannii","Fabaceae",494579,N,burke-wa-flora
"Astragalus leibergii","Fabaceae",158922,Y,burke-wa-flora
"Astragalus lentiginosus","Fabaceae",59501,N,burke-wa-flora
"Astragalus lyallii","Fabaceae",158932,Y,burke-wa-flora
"Astragalus microcystis","Fabaceae",158937,N,burke-wa-flora
"Astragalus misellus","Fabaceae",158939,Y,burke-wa-flora
"Astragalus miser","Fabaceae",139642,N,burke-wa-flora
"Astragalus pulsiferae","Fabaceae",75678,N,burke-wa-flora
"Astragalus purshii","Fabaceae",59613,N,burke-wa-flora
"Astragalus reventiformis","Fabaceae",158984,N,burke-wa-flora
"Astragalus reventus","Fabaceae",158985,N,burke-wa-flora
"Astragalus riparius","Fabaceae",158986,N,burke-wa-flora
"Astragalus robbinsii","Fabaceae",158988,N,burke-wa-flora
"Astragalus sclerocarpus","Fabaceae",158994,N,burke-wa-flora
"Astragalus sheldonii","Fabaceae",158999,N,burke-wa-flora
"Astragalus sinuatus","Fabaceae",139558,Y,burke-wa-flora
"Astragalus spaldingii","Fabaceae",159006,N,burke-wa-flora
"Astragalus speirocarpus","Fabaceae",159008,Y,burke-wa-flora
"Astragalus succumbens","Fabaceae",159012,N,burke-wa-flora
"Astragalus tenellus","Fabaceae",1554575,N,burke-wa-flora
"Astragalus tweedyi","Fabaceae",159027,N,burke-wa-flora
"Astragalus whitneyi","Fabaceae",75691,N,burke-wa-flora
"Athysanus pusillus","Brassicaceae",58069,N,burke-wa-flora
"Atriplex argentea","Amaranthaceae",58111,N,burke-wa-flora
"Atriplex canescens","Amaranthaceae",58113,N,burke-wa-flora
"Atriplex dioica","Amaranthaceae",75701,N,burke-wa-flora
"Atriplex gardneri","Amaranthaceae",75703,N,burke-wa-flora
"Atriplex gmelinii","Amaranthaceae",75705,N,burke-wa-flora
"Atriplex truncata","Amaranthaceae",75718,N,burke-wa-flora
"Baccharis pilularis","Asteraceae",53359,N,burke-wa-flora
"Balsamorhiza careyana","Asteraceae",62273,N,burke-wa-flora
"Balsamorhiza deltoidea","Asteraceae",70383,N,burke-wa-flora
"Balsamorhiza hookeri","Asteraceae",75742,N,burke-wa-flora
"Balsamorhiza incana","Asteraceae",159139,N,burke-wa-flora
"Balsamorhiza rosea","Asteraceae",159141,N,burke-wa-flora
"Balsamorhiza sagittata","Asteraceae",62266,N,burke-wa-flora
"Balsamorhiza serrata","Asteraceae",75745,N,burke-wa-flora
"Barbarea orthoceras","Brassicaceae",52976,N,burke-wa-flora
"Beckmannia syzigachne","Poaceae",75747,N,burke-wa-flora
"Berberis aquifolium","Berberidaceae",126887,N,burke-wa-flora
"Berberis nervosa","Berberidaceae",75756,N,burke-wa-flora
"Berberis repens","Berberidaceae",133104,N,burke-wa-flora
"Bergia texana","Elatinaceae",75760,N,burke-wa-flora
"Betula glandulosa","Betulaceae",75763,N,burke-wa-flora
"Betula occidentalis","Betulaceae",75764,N,burke-wa-flora
"Betula papyrifera","Betulaceae",49883,N,burke-wa-flora
"Betula pumila","Betulaceae",159231,N,burke-wa-flora
"Bidens amplissima","Asteraceae",159233,N,burke-wa-flora
"Bidens beckii","Asteraceae",204252,N,burke-wa-flora
"Bidens cernua","Asteraceae",75765,N,burke-wa-flora
"Bidens frondosa","Asteraceae",51712,N,burke-wa-flora
"Bistorta bistortoides","Polygonaceae",75770,N,burke-wa-flora
"Bistorta vivipara","Polygonaceae",130545,N,burke-wa-flora
"Blepharipappus scaber","Asteraceae",75773,N,burke-wa-flora
"Blitum capitatum","Amaranthaceae",895061,N,burke-wa-flora
"Blitum nuttallianum","Amaranthaceae",877971,N,burke-wa-flora
"Boechera atrorubens","Brassicaceae",359611,N,burke-wa-flora
"Boechera calderi","Brassicaceae",75780,N,burke-wa-flora
"Boechera cascadensis","Brassicaceae",359612,N,burke-wa-flora
"Boechera cusickii","Brassicaceae",359615,N,burke-wa-flora
"Boechera divaricarpa","Brassicaceae",75788,N,burke-wa-flora
"Boechera grahamii","Brassicaceae",204255,N,burke-wa-flora
"Boechera lemmonii","Brassicaceae",75797,N,burke-wa-flora
"Boechera lyallii","Brassicaceae",75799,N,burke-wa-flora
"Boechera microphylla","Brassicaceae",181911,N,burke-wa-flora
"Boechera paddoensis","Brassicaceae",359634,N,burke-wa-flora
"Boechera pauciflora","Brassicaceae",75801,N,burke-wa-flora
"Boechera paupercula","Brassicaceae",75802,N,burke-wa-flora
"Boechera pendulocarpa","Brassicaceae",75805,N,burke-wa-flora
"Boechera polyantha","Brassicaceae",359639,N,burke-wa-flora
"Boechera puberula","Brassicaceae",75811,N,burke-wa-flora
"Boechera retrofracta","Brassicaceae",75816,N,burke-wa-flora
"Boechera sparsiflora","Brassicaceae",75823,N,burke-wa-flora
"Boechera stricta","Brassicaceae",75824,N,burke-wa-flora
"Boechera suffrutescens","Brassicaceae",75826,N,burke-wa-flora
"Bolandra oregana","Saxifragaceae",159303,N,burke-wa-flora
"Bolboschoenus fluviatilis","Cyperaceae",64228,N,burke-wa-flora
"Bolboschoenus maritimus","Cyperaceae",58345,N,burke-wa-flora
"Boykinia intermedia","Saxifragaceae",128866,N,burke-wa-flora
"Boykinia occidentalis","Saxifragaceae",68213,N,burke-wa-flora
"Brasenia schreberi","Cabombaceae",75867,N,burke-wa-flora
"Brewerimitella breweri","Saxifragaceae",1424142,N,burke-wa-flora
"Brewerimitella ovalis","Saxifragaceae",1424143,N,burke-wa-flora
"Brickellia grandiflora","Asteraceae",75874,N,burke-wa-flora
"Brickellia microphylla","Asteraceae",75879,N,burke-wa-flora
"Brickellia oblongifolia","Asteraceae",75880,N,burke-wa-flora
"Brodiaea coronaria","Asparagaceae",57126,N,burke-wa-flora
"Brodiaea rosea","Asparagaceae",1426019,N,burke-wa-flora
"Bromus ciliatus","Poaceae",75899,N,burke-wa-flora
"Bromus orcuttianus","Poaceae",75905,N,burke-wa-flora
"Bromus pacificus","Poaceae",159470,N,burke-wa-flora
"Bromus pumpellianus","Poaceae",949599,N,burke-wa-flora
"Bromus sitchensis","Poaceae",1610830,N,burke-wa-flora
"Bromus suksdorfii","Poaceae",75914,N,burke-wa-flora
"Bromus vulgaris","Poaceae",75915,N,burke-wa-flora
"Cacaliopsis nardosmia","Asteraceae",75922,N,burke-wa-flora
"Calamagrostis canadensis","Poaceae",75925,N,burke-wa-flora
"Calamagrostis howellii","Poaceae",159636,N,burke-wa-flora
"Calamagrostis nutkaensis","Poaceae",61063,N,burke-wa-flora
"Calamagrostis purpurascens","Poaceae",75929,N,burke-wa-flora
"Calamagrostis rubescens","Poaceae",52712,N,burke-wa-flora
"Calamagrostis stricta","Poaceae",75930,N,burke-wa-flora
"Calamagrostis tacomensis","Poaceae",935772,Y,burke-wa-flora
"Calandrinia menziesii","Montiaceae",400267,N,burke-wa-flora
"Callitriche brutia","Plantaginaceae",335047,N,burke-wa-flora
"Callitriche hermaphroditica","Plantaginaceae",159685,N,burke-wa-flora
"Callitriche heterophylla","Plantaginaceae",75935,N,burke-wa-flora
"Callitriche marginata","Plantaginaceae",58093,N,burke-wa-flora
"Callitriche palustris","Plantaginaceae",1642302,N,burke-wa-flora
"Calochortus apiculatus","Liliaceae",64407,N,burke-wa-flora
"Calochortus elegans","Liliaceae",64424,N,burke-wa-flora
"Calochortus eurycarpus","Liliaceae",51055,N,burke-wa-flora
"Calochortus longebarbatus","Liliaceae",64438,N,burke-wa-flora
"Calochortus lyallii","Liliaceae",62581,N,burke-wa-flora
"Calochortus macrocarpus","Liliaceae",63311,N,burke-wa-flora
"Calochortus nitidus","Liliaceae",159695,N,burke-wa-flora
"Calochortus subalpinus","Liliaceae",159696,N,burke-wa-flora
"Calochortus tolmiei","Liliaceae",50840,N,burke-wa-flora
"Caltha biflora","Ranunculaceae",361461,N,burke-wa-flora
"Caltha leptosepala","Ranunculaceae",1557142,N,burke-wa-flora
"Caltha palustris","Ranunculaceae",56224,N,burke-wa-flora
"Calypso bulbosa","Orchidaceae",47215,N,burke-wa-flora
"Calyptridium roseum","Montiaceae",75963,N,burke-wa-flora
"Calyptridium umbellatum","Montiaceae",127100,N,burke-wa-flora
"Calystegia atriplicifolia","Convolvulaceae",75964,N,burke-wa-flora
"Calystegia sepium","Convolvulaceae",57481,N,burke-wa-flora
"Calystegia soldanella","Convolvulaceae",60880,N,burke-wa-flora
"Camassia cusickii","Asparagaceae",159729,N,burke-wa-flora
"Camassia leichtlinii","Asparagaceae",62218,N,burke-wa-flora
"Camassia quamash","Asparagaceae",62220,Y,burke-wa-flora
"Camissonia contorta","Onagraceae",58216,N,burke-wa-flora
"Camissonia parvula","Onagraceae",58441,N,burke-wa-flora
"Camissonia pusilla","Onagraceae",58442,N,burke-wa-flora
"Campanula lasiocarpa","Campanulaceae",142791,N,burke-wa-flora
"Campanula parryi","Campanulaceae",159762,N,burke-wa-flora
"Campanula piperi","Campanulaceae",159765,Y,burke-wa-flora
"Campanula rotundifolia","Campanulaceae",62312,N,burke-wa-flora
"Campanula scabrella","Campanulaceae",75990,N,burke-wa-flora
"Campanula scouleri","Campanulaceae",75991,N,burke-wa-flora
"Canadanthus modestus","Asteraceae",159806,N,burke-wa-flora
"Cardamine angulata","Brassicaceae",75998,N,burke-wa-flora
"Cardamine bellidifolia","Brassicaceae",75999,N,burke-wa-flora
"Cardamine breweri","Brassicaceae",76000,N,burke-wa-flora
"Cardamine cordifolia","Brassicaceae",76001,N,burke-wa-flora
"Cardamine nuttallii","Brassicaceae",76002,N,burke-wa-flora
"Cardamine occidentalis","Brassicaceae",76003,N,burke-wa-flora
"Cardamine oligosperma","Brassicaceae",52981,N,burke-wa-flora
"Cardamine pensylvanica","Brassicaceae",76005,N,burke-wa-flora
"Cardamine umbellata","Brassicaceae",359566,N,burke-wa-flora
"Carex abrupta","Cyperaceae",76008,N,burke-wa-flora
"Carex alascana","Cyperaceae",1459725,N,burke-wa-flora
"Carex albonigra","Cyperaceae",76009,N,burke-wa-flora
"Carex amplifolia","Cyperaceae",76011,N,burke-wa-flora
"Carex angustata","Cyperaceae",76012,N,burke-wa-flora
"Carex anthoxanthea","Cyperaceae",159871,N,burke-wa-flora
"Carex aperta","Cyperaceae",159872,N,burke-wa-flora
"Carex aquatilis","Cyperaceae",76013,N,burke-wa-flora
"Carex arcta","Cyperaceae",76014,N,burke-wa-flora
"Carex atherodes","Cyperaceae",76015,N,burke-wa-flora
"Carex athrostachya","Cyperaceae",76016,N,burke-wa-flora
"Carex atrosquama","Cyperaceae",159881,N,burke-wa-flora
"Carex aurea","Cyperaceae",76017,N,burke-wa-flora
"Carex bebbii","Cyperaceae",116348,N,burke-wa-flora
"Carex bolanderi","Cyperaceae",76018,N,burke-wa-flora
"Carex brevior","Cyperaceae",159896,N,burke-wa-flora
"Carex breweri","Cyperaceae",76020,N,burke-wa-flora
"Carex brunnescens","Cyperaceae",152951,N,burke-wa-flora
"Carex buxbaumii","Cyperaceae",76021,N,burke-wa-flora
"Carex californica","Cyperaceae",76022,N,burke-wa-flora
"Carex canescens","Cyperaceae",76023,N,burke-wa-flora
"Carex capillaris","Cyperaceae",159903,N,burke-wa-flora
"Carex capitata","Cyperaceae",1459645,N,burke-wa-flora
"Carex chordorrhiza","Cyperaceae",159911,N,burke-wa-flora
"Carex circinata","Cyperaceae",159912,N,burke-wa-flora
"Carex comosa","Cyperaceae",76025,N,burke-wa-flora
"Carex concinnoides","Cyperaceae",76026,N,burke-wa-flora
"Carex cordillerana","Cyperaceae",159918,N,burke-wa-flora
"Carex crawei","Cyperaceae",159920,N,burke-wa-flora
"Carex crawfordii","Cyperaceae",159921,N,burke-wa-flora
"Carex cusickii","Cyperaceae",76028,N,burke-wa-flora
"Carex davyi","Cyperaceae",76029,N,burke-wa-flora
"Carex deflexa","Cyperaceae",76030,N,burke-wa-flora
"Carex densa","Cyperaceae",61177,N,burke-wa-flora
"Carex deweyana","Cyperaceae",143684,N,burke-wa-flora
"Carex diandra","Cyperaceae",1459745,N,burke-wa-flora
"Carex disperma","Cyperaceae",76032,N,burke-wa-flora
"Carex douglasii","Cyperaceae",1459720,N,burke-wa-flora
"Carex eburnea","Cyperaceae",116342,N,burke-wa-flora
"Carex echinata","Cyperaceae",76035,N,burke-wa-flora
"Carex engelmannii","Cyperaceae",159946,N,burke-wa-flora
"Carex exsiccata","Cyperaceae",76036,N,burke-wa-flora
"Carex feta","Cyperaceae",76037,N,burke-wa-flora
"Carex filifolia","Cyperaceae",76038,N,burke-wa-flora
"Carex flava","Cyperaceae",1264456,N,burke-wa-flora
